20562811000193,13
00676262000170,13
00887169000105,11
00676213000138,15
18532307000107,77
01633510000169,25
01209414000198,17
10947546000108,54
59933952000100,70
54956495000156,65
29549433000182,33
20633835000196,27
01127628000115,27
03605136000113,14
20515470000103,28
01272982000133,28
32206989000180,36
08950803000119,51
20545409000109,50
06954942000195,50
20946469000125,40
01421697000137,40
20558161000102,45
03653474000120,45
20534105000138,43
31886963000168,43
29417359000140,23
13629827000100,55
12952205000156,90
20515471000140,20
01450856000121,20
73282907000245,16
32095101000180,44
08517423000195,22
01770770000186,31
01248362000169,19
20633171000165,29
01307059000190,29
