10000000371,SEBASTIÃO ALVES RODRIGUES MANCHINERY,AC,DEM,2555,20571248000110
10000000171,SEBASTIÃO SIBÁ MACHADO OLIVEIRA,AC,PT,1313,20570280000180
10000000349,SHIRLEY TORRES DE ARAÚJO,AC,PV,4343,20569986000122
10000000358,VALDETE DE SOUZA,AC,PMN,3333,20571484000136
10000000615,VANDA DENIR MILANI NOGUEIRA,AC,PP,1144,20582033000102
10000000607,WHERLES FERNANDES DA ROCHA,AC,PSDB,4545,20580590000186
20000000503,ADERVAL ROCHA TENÓRIO,AL,PRTB,2877,20715289000132
20000000367,ADISSON FLORENCIO DA SILVA CORREA,AL,PSDB,4550,20578201000188
20000000281,ALEXANDRE MURTA DE ARAÚJO ROCHA,AL,PMDB,1500,20581002000129
20000000125,ALISSON CARDOSO DA SILVA,AL,PSDC,2727,
20000000116,ALVARO FERREIRA GUIMARÃES FILHO,AL,PSB,4000,
20000000082,ANTONIO CARLOS AZEVEDO LESSA,AL,PMN,3333,20571636000109
20000000277,ANTONIO CARLOS RAMOS,AL,PTB,1414,20578975000109
20000000050,ANTONIO JORGE GOMES,AL,PRTB,2811,20569758000152
20000000126,ANTONIO NELSON OLIVEIRA DE AZEVEDO,AL,PPS,2311,20570471000142
20000000447,ANTÔNIO LUIZ DA SILVA,AL,PRB,1001,
20000000167,ARTHUR CESAR PEREIRA DE LIRA,AL,PP,1111,20572821000100
20000000198,AUDINEIDE SILVA CAVALCANTE,AL,PP,1166,20569408000196
20000000044,AUDIVAL AMÉLIO DA SILVA NETO,AL,PRTB,2888,20570092000152
20000000270,CARLOS ALBERTO DA SILVA,AL,PV,4333,20580443000106
20000000282,CARLOS EUGÊNIO LESSA DE AZEVEDO SAMPAIO,AL,PMDB,1533,20578220000104
20000000051,CICERA MARIA DE OLIVEIRA,AL,PRTB,2899,
20000000391,CLIUTON SANTOS,AL,PRB,1022,20578499000126
20000000057,COSMO JOSE CALHEIROS PEDROSA,AL,PRTB,2813,
20000000265,CRISTIANE MARQUES SAMPAIO,AL,PT do B,7070,20579023000100
20000000055,DIONE CAVALCANTE TEIXEIRA FARIAS RIBEIRO,AL,PRTB,2829,
20000000168,DOMICIO JOSE GREGORIO ARRUDA SILVA,AL,PP,1100,20572170000158
20000000053,EDIELSON BARBOSA LIMA,AL,PRTB,2882,20572134000194
20000000406,EDIERSON GOMES DA SILVA,AL,PTC,3656,
20000000157,EDSON MAIA NOBRE DE ABREU,AL,DEM,2505,20570570000124
20000000029,ELIEL JOSE BARBOSA DE LIMA,AL,PEN,5151,
20000000268,FABIA FARIAS SANTANA,AL,PDT,1200,20578775000156
20000000273,FERNANDO ANTÔNIO MACEDO HOLANDA,AL,PMDB,1599,20578116000110
20000000158,FLAVIO HENRIQUE CATÃO NOGUEIRA,AL,DEM,2555,20569155000150
20000000283,FRANCISCO DE SOUZA IRMÃO,AL,PMDB,1556,20608969000157
20000000449,GESIEL ANTÔNIO DE OLIVEIRA,AL,PRB,1077,20614148000123
20000000279,GIVALDO DE SÁ GOUVEIA CARIMBÃO,AL,PROS,9090,20578354000125
20000000284,HEMERSON CASADO GAMA,AL,PMDB,1510,20579780000183
20000000054,ILDO RAFAEL DE VASCONCELOS,AL,PRTB,2855,20569820000106
20000000022,IRACI BATISTA DA SILVA,AL,PSOL,5001,
20000000123,IRIS DOS SANTOS MELO,AL,PSB,4044,
20000000278,IVON BERTO TIBURCIO DE LIMA,AL,PTB,1444,20578776000109
20000000474,JAILTON SANTOS COSTA,AL,PRTB,2880,20660927000165
20000000280,JAMISON RODRIGUES DA SILVA,AL,PHS,3131,20578189000101
20000000469,JESSYCA BEATRIZ PINTO FERREIRA,AL,PSDB,4505,
20000000381,JOAO BATISTA DA SILVA,AL,PSDB,4553,20578474000122
20000000285,JOGELSON DOMARQUES PAES DE VERAS,AL,PMDB,1511,
20000000369,JORGE VI LAMENHA LINS,AL,PSDB,4566,20578515000180
20000000045,JOSE BARBOSA LIMEIRA,AL,PRTB,2812,20573525000123
20000000043,JOSE CICERO SOARES DE ALMEIDA,AL,PRTB,2800,20602726000101
20000000169,JOSE JULIO DE ALMEIDA FILHO,AL,PP,1122,20570771000121
20000000048,JOSE MARCOS DAS CHAGAS,AL,PRTB,2833,
20000000047,JOSE SALUSTIANO DOS SANTOS FILHO,AL,PRTB,2828,20570414000163
20000000046,JOSIVAL FERREIRA DE LIMA,AL,PRTB,2870,20571621000132
20000000159,JOSÉ FRANCISCO DE LIMA,AL,DEM,2500,20570474000186
20000000267,JOSÉ JERÔNIMO DE FARIAS NETO,AL,PSC,2014,20582050000131
20000000010,JOSÉ JÚNIOR NASCIMENTO SILVA,AL,PSOL,5050,20572957000110
20000000127,JOSÉ REGIS BARROS CAVALCANTE,AL,PPS,2323,20569688000132
20000000443,JOÃO CORRÊA DE MELO NETO,AL,PRB,1013,20614417000151
20000000183,JOÃO HENRIQUE HOLANDA CALDAS,AL,SD,7777,20568932000142
20000000275,JOÃO JOSÉ PEREIRA DE LYRA,AL,PSD,5578,20580119000198
20000000058,JULIANA DOS SANTOS LIMA,AL,PRTB,2820,
20000000541,JULIO CESAR MARTINS DE CERQUEIRA,AL,PMDB,1555,20734205000108
20000000471,LOANNE DE MIRANDA VASCONCELOS,AL,PRB,1023,20660877000116
20000000407,LUANDA ROSA COSTA LINS,AL,PTC,3644,
20000000128,LUCAS COSTA MOREIRA CESAR BARBOSA,AL,PPS,2333,20569002000103
20000000195,LUCIANA DA SILVA LIMA,AL,PP,1144,20571366000128
20000000060,LUIZ ALBERTO ALVES TEIXEIRA,AL,PRTB,2838,20569223000181
20000000379,LUIZ CARLOS GOMES MORAES,AL,PSDB,4513,20578152000183
20000000473,MABEL TENORIO CAVALCANTE M. DE LIMA,AL,PRB,1044,20660918000174
20000000472,MALBA TENORIO CAVANCANTE,AL,PRB,1033,20660947000136
20000000083,MARCELO ALVES DA SILVA,AL,PMN,3311,20572546000124
20000000385,MARCOS ANTONIO FERREIRA NUNES,AL,PSDB,4555,20578517000170
20000000160,MARCOS ANTÔNIO VIEIRA DA SILVA,AL,DEM,2525,20570702000118
20000000271,MARIA APARECIDA GERMANO DOS SANTOS,AL,PV,4312,20579709000109
20000000483,MARIA BARREIROS DE ARAUJO MACHADO,AL,PPS,2346,20668520000184
20000000024,MARIA DA GLÓRIA SANTOS OLIVEIRA,AL,PSOL,5005,20572827000187
20000000468,MARIA DE FATIMA BRASILEIRO DANYLO,AL,PSDB,4512,20660903000106
20000000286,MARIA DE FÁTIMA DOS SANTOS,AL,PMDB,1512,20609035000130
20000000446,MARIA DO ROSÁRIO BARBOZA DA SILVA,AL,PRB,1033,20614290000170
20000000170,MARIA FATIMA GALINA FORTES FERREIRA SANTIAGO,AL,PP,1178,20602764000164
20000000119,MARIA LIGIA MININ DE LINS,AL,PSB,4099,20571628000154
20000000052,MARIA SILVANA RODRIGUES SOARES,AL,PRTB,2845,20568867000155
20000000484,MARILIA DA SILVA SANTOS,AL,PPS,2356,20668538000186
20000000287,MARX BELTRÃO LIMA SIQUEIRA,AL,PMDB,1515,20578166000105
20000000408,MAURO LYRA,AL,PTC,3600,
20000000153,MAURÍCIO QUINTELLA MALTA LESSA,AL,PR,2266,20573222000100
20000000482,MEIRE ROSE NUNES ALVES,AL,PR,2299,20668526000151
20000000288,MÁRCIA CRISTINA MARCOLINO,AL,PMDB,1551,
20000000156,NIVALDO FERREIRA DE ALBUQUERQUE NETO,AL,PRP,4444,20608960000146
20000000129,ODILON TENORIO DA SILVA,AL,PSDC,2777,
20000000002,OSVALDO BATISTA ACIOLY MACIEL,AL,PCB,2121,
20000000059,PAULA CAVALCANTE AMELIO SILVA,AL,PRTB,2835,20569918000163
20000000274,PAULO FERNANDO DOS SANTOS,AL,PT,1313,20578412000110
20000000009,PAULO ROBERTO CHAGAS SANTOS,AL,PSOL,5000,20568912000171
20000000120,PAULO ROBERTO NUNES CALAÇA,AL,PSB,4040,
20000000019,PAULO SÉRGIO DA SILVA FALCÃO,AL,PSTU,1616,20591412000150
20000000289,PEDRO RODRIGUES GAIA NETO,AL,PMDB,1580,20578283000160
20000000382,PEDRO TORRES BRANDÃO VILELA,AL,PSDB,4545,20578122000177
20000000487,POLYANA NOBRE DE LIMA,AL,PTC,3636,
20000000485,POLYANNA KAROLYNE HONORATO TEIXEIRA,AL,PPS,2344,20668532000109
20000000276,ROBERTO CARLOS TEIXEIRA GOMES,AL,PSD,5500,20578842000132
20000000049,ROBERTO FREIRES DE ARAUJO,AL,PRTB,2850,
20000000380,ROGERIO AUTO TEOFILO,AL,PSDB,4500,20578466000186
20000000269,RONALDO AUGUSTO LESSA SANTOS,AL,PDT,1212,20578164000108
20000000266,ROSEANE CAVALCANTE DE FREITAS,AL,PT do B,7000,20579037000123
20000000272,ROSIETE GOIS RAMOS,AL,PV,4377,20580795000161
20000000084,SERGIO CABRAL BARBOSA,AL,PPL,5444,20571890000107
20000000404,SEVERINO CORREIA CAVALCANTE,AL,PTC,3633,
20000000085,SONIA MARIA TEIXEIRA SOARES,AL,PMN,3312,20571805000100
20000000086,TACIANA CORREIA SILVA,AL,PMN,3300,20608930000130
20000000392,TEODORO CAVALCANTI DE MELO,AL,PRB,1052,
20000000393,THALES CAVALCANTE NOVAIS DE CASTRO,AL,PRB,1000,20578244000163
20000000171,THEO FORTES SILVEIRA CAVALCANTI,AL,PP,1113,20571631000178
20000000184,UBIRATAN ALVES DANTAS,AL,SD,7788,20570281000125
20000000023,VALBERTSON DE BRITO LYRA SANTOS,AL,PSOL,5010,20573557000129
20000000522,VALDEREZ BISPO LIMA BARROS,AL,PEN,5150,
20000000036,VANDEVAL MARION FRAGOSO DA SILVA,AL,PTN,1900,
20000000290,VANIA LUCIA SOUZA DA SILVA,AL,PMDB,1516,
20000000373,VANILDO RUFINO DOS SANTOS,AL,PSDB,4599,20578620000110
20000000364,VENANCIO DOS ANJOS TELES,AL,PSDB,4567,20578892000110
20000000196,VIVIANE LUCIA DA SILVA,AL,PP,1133,20569501000109
20000000172,WELLINGTON RODRIGUES FRAGOSO,AL,PP,1112,20571319000184
20000000291,YONARA TENÓRIO TOLEDO,AL,PMDB,1560,
20000000444,ZEDEQUIAS ALVES RIBEIRO,AL,PRB,1011,20614429000186
30000000348,ADIMIRÇO DE ALMEIDA RAMOS,AP,PSDC,2790,20592477000110
30000000146,AGORD DE MATOS PINTO,AP,PTC,3636,20569343000189
30000000147,AGUIDA BARRIGA DA SILVA,AP,PSC,2010,20570469000173
30000000022,ALBERTO SAMUEL ALCOLUMBRE TOBELEM,AP,DEM,2580,20572430000195
30000000089,ALDICLEIA LIRA GÓES,AP,PDT,1230,20572379000111
30000000343,ALDRIN NUNES TORRINHA,AP,PROS,9090,20578675000120
30000000116,ALISON DIEGO DOS SANTOS PINHEIRO,AP,PP,1112,20573091000161
30000000142,ALLAN ROSAS SALES,AP,PPS,2323,20572941000107
30000000359,ALUIZIO SANTOS SILVA,AP,PEN,5151,
30000000463,ALVARO DE OLIVEIRA CORREA JUNIOR,AP,PSB,4090,20579675000144
30000000151,ALZENIR DE SOUZA SANTOS,AP,PPL,5423,20572212000150
30000000117,AMARILDO PORTO ARAÚJO,AP,PMDB,1513,20602753000184
30000000353,ANDRÉ DOS SANTOS ABDON,AP,PRB,1010,20571281000140
30000000471,ANTONIA SOARES DOS SANTOS,AP,PSOL,5000,20579415000179
30000000356,ANTONIO DE DEUS NUNES DOS SANTOS,AP,PV,4343,20569633000122
30000000160,ANTONIO LUIZ COUTINHO MARQUES,AP,PSC,2040,20571850000157
30000000152,ANTONIO RAIMUNDO BLANC DOS SANTOS,AP,PRTB,2899,20570179000120
30000000087,ANTÔNIO ROBERTO RODRIGUES GÓES DA SILVA,AP,PDT,1212,20571047000112
30000000351,ARLITA SÁ DA SILVA,AP,PSDC,2747,20572449000131
30000000563,BRUNA SUZI E SILVA XAVIER,AP,PSDB,4580,
30000000153,CAMILO OLIVEIRA DE SOUZA,AP,PRTB,2828,20570421000165
30000000004,CLAUDIANE PINHEIRO ARAÚJO,AP,PSTU,1616,20545341000150
30000000038,CLAY PALMEIRA DA SILVA,AP,PSDB,4512,20572537000133
30000000567,CLEONICE DE MORAES BARBOSA,AP,PSOL,5026,20671537000190
30000000054,CLESIO CASTRO DO CARMO,AP,SD,7777,20571670000175
30000000084,CONCEIÇÃO CORREA MEDEIROS,AP,PDT,1236,20568989000141
30000000052,DALCILENE ANDRADE DE SOUSA,AP,SD,7788,20609039000118
30000000037,DANIEL DOMINGOS DOS SANTOS,AP,PSDB,4590,
30000000144,DENISE APARECIDA MORELLI RIBEIRO,AP,PSC,2011,20569553000177
30000000464,EDILSON VIEIRA ROCHA,AP,PT,1380,20592452000117
30000000086,EDUARDO BRASIL DANTAS,AP,PDT,1222,20569020000195
30000000157,EDUARDO SEABRA DA COSTA,AP,PTB,1414,20569750000196
30000000025,ELISANGELA LOPES CHAVES,AP,DEM,2577,
30000000346,ELIZOMAR PEREIRA ALVES,AP,PT do B,7080,20571854000135
30000000465,EMERSON SILVEIRA DA SILVA,AP,PT,1321,20592577000147
30000000472,EUDES GOMES DA COSTA,AP,PSOL,5021,20579747000153
30000000118,EURICELIA MELO CARDOSO,AP,PP,1111,20572015000131
30000000350,EURISON DE ANDRADE DA SILVA,AP,PSDC,2707,20573183000141
30000000154,EVANDRO COSTA GAMA,AP,PRTB,2855,20571423000179
30000000469,EVANDRO COSTA MILHOMEN,AP,PC do B,6566,20579419000157
30000000360,FABIANA FERREIRA BARROS,AP,PSDC,2716,20572190000129
30000000165,FRAN SOARES NASCIMENTO JUNIOR,AP,PMN,3333,20602712000198
30000000473,FRANCISCO CRISTIANO LUCENA,AP,PSOL,5013,20579920000113
30000000163,FRANCISCO ODILON FILHO,AP,PPL,5412,20638796000110
30000000119,FÁTIMA LÚCIA PELAES,AP,PMDB,1515,20569775000190
30000000083,GENIVALDO MARVULLI,AP,PSD,5566,
30000000341,GEORGE CARLOS BARBOSA SANTANA,AP,PROS,9012,
30000000339,GLAUBER WILLIAM SOUZA DOS SANTOS,AP,PR,2290,
30000000085,GUARABICHABA MARTINS FERREIRA,AP,PDT,1201,20570118000162
30000000120,HILTON JOSE DA SILVA ALENCAR,AP,PP,1167,20614220000112
30000000108,IRACELIA BARBOSA RODRIGUES,AP,PDT,1220,20572446000106
30000000474,IVAN JOSE SERRAO DE SOUZA,AP,PSOL,5008,20579580000120
30000000475,IZAIAS JOSE CRUZ CUNHA,AP,PSOL,5080,20579636000147
30000000121,JACI ALMEIDA SIQUEIRA,AP,PMDB,1514,20570589000170
30000000021,JADES TADEU DE SOUSA TRAJANO,AP,DEM,2511,
30000000551,JAILSON GILSON SOARES NUNES,AP,PDT,1256,20668567000148
30000000462,JANETE MARIA GÓES CAPIBERIBE,AP,PSB,4040,20603207000168
30000000077,JAQUISON FURTADO DA SILVA,AP,PSD,5599,
30000000039,JOAO MARCOS FERREIRA,AP,DEM,2555,
30000000589,JOELMA BANDEIRA DA SILVA,AP,PC do B,6580,
30000000162,JORGE DO AMARAL E SOUSA,AP,PPL,5444,
30000000159,JORIELSON BRITO NASCIMENTO,AP,PRP,4411,20572722000128
30000000033,JOSE ANDRE DA SILVA BALIEIRO,AP,DEM,2525,20571941000192
30000000476,JOSE ARIMATEIA COSTA DOS SANTOS,AP,PSOL,5011,20579602000152
30000000143,JOSE ARNOUDO ALVES DE AMORIM,AP,PPS,2333,20571290000130
30000000477,JOSIVAN DOS SANTOS SOUSA,AP,PSOL,5055,20579992000160
30000000470,JOSÉ CARLOS TAVARES CARVALHO,AP,PC do B,6544,20579445000185
30000000090,JOSÉ LUIZ DA SILVA FERREIRA,AP,PDT,1213,20570542000107
30000000158,JOZIANE ARAUJO NASCIMENTO ROCHA,AP,PTB,1478,20572575000196
30000000150,JULIAM EDUARDO HOLANDA SOARES,AP,PSC,2012,20573693000119
30000000340,JURANDIL DOS SANTOS JUAREZ,AP,PROS,9098,20569334000198
30000000562,KELLE CRISTIANE COSTA DAMASCENO,AP,PSD,5577,20670025000100
30000000067,LEONETI DOS SANTOS COSTA,AP,PSD,5580,20572464000180
30000000566,LOYANNA MARIA DA SILVA SANTANA,AP,PC do B,6565,
30000000066,LUCAS ABRAHAO ROSA CEZARIO DE ALMEIDA,AP,PSD,5555,20602722000123
30000000029,LUIZ CARLOS GOMES DOS SANTOS JUNIOR,AP,PSDB,4545,20602867000124
30000000122,LUIZ GIONILSON PINHEIRO BORGES,AP,PMDB,1512,20570593000139
30000000155,MANOEL DO NASCIMENTO CAMARA SOUZA,AP,PRTB,2800,20602761000120
30000000344,MARCIA NAZARÉ FARIAS PINHEIRO,AP,PHS,3131,20572289000120
30000000561,MARCILANGELA MAFFRA DO LIVRAMENTO,AP,PSDB,4500,
30000000466,MARCIVANIA DO SOCORRO DA ROCHA FLEXA,AP,PT,1312,20604124000193
30000000148,MARCOS JOSE REATEGUI SOUZA,AP,PSC,2020,20570111000140
30000000467,MARCOS ROBERTO MARQUES DA SILVA,AP,PT,1340,20589821000112
30000000357,MARIA APARECIDA DOS SANTOS SILVA,AP,PEN,5110,
30000000468,MARIA DALVA DE SOUZA FIGUEIREDO,AP,PT,1313,20592476000176
30000000123,MARIA DE NAZARÉ DIAS FERREIRA,AP,PMDB,1580,20570844000185
30000000156,MARIA DO PERPETUO SOCORRO DE ARAUJO MODESTO,AP,PTB,1410,20570833000103
30000000568,MARIA ROSETE DANTAS FERREIRA,AP,PSOL,5081,20671534000157
30000000091,MARIZETE GÓES DE MAGALHÃES,AP,PDT,1234,20570858000107
30000000352,MESSIAS REIS DA SILVA,AP,PSDC,2789,20571846000199
30000000080,MIRAELSON COUTINHO TEIXEIRA ALVES,AP,PSD,5569,20608974000160
30000000345,OFIRNEY DA CONCEIÇAO SADALA,AP,PT do B,7070,20571495000116
30000000361,PABLO VALENTE TEIXEIRA BANDEIRA,AP,PEN,5112,
30000000145,PATRICIA LIMA FERRAZ,AP,PSC,2014,20572870000142
30000000354,PAULA DE CARVALHO BASTONE,AP,PV,4301,20569479000199
30000000342,PEDRO LOURENÇO DA COSTA NETO,AP,PROS,9001,20573324000126
30000000068,RAIMUNDO LAESTE SENA LIMA,AP,PSD,5544,20571616000120
30000000355,RAIMUNDO NONATO CÔRTES COSTA,AP,PV,4321,20569410000165
30000000161,REGIANE GURGEL MENEZES MEDEIROS,AP,PSC,2007,20578468000175
30000000036,REGINALDO BAIMA DA SILVA,AP,PSDB,4567,20571259000108
30000000478,RILDO FREDERICO FERREIRA,AP,PSOL,5089,20579600000163
30000000149,RONALDO VITORIA FAGUNDES,AP,PSC,2000,20570524000125
30000000046,SEBASTIÃO FERREIRA DA ROCHA,AP,SD,7755,20608962000135
30000000347,SIDIANE RIBEIRO SOBRINHO,AP,PSDC,2700,20571560000103
30000000358,SÔNIA CRISTINA DE LIMA FERREIRA,AP,PEN,5115,
30000000124,TELMA ADRIANA NERY PAIVA,AP,PP,1100,20571425000168
30000000479,UBIRANILDO DA SILVA MACEDO,AP,PSOL,5050,20579498000104
30000000064,VALCINETE FARIAS SANTANA,AP,PSD,5523,20571773000135
30000000092,VANDA CHERFEN DE SOUZA,AP,PDT,1200,20569264000178
30000000164,VERA CRISTINA LEOCADIO DANTAS FIGUEIREDO,AP,PMN,3312,
30000000338,VINÍCIUS DE AZEVEDO GURGEL,AP,PR,2222,20572195000151
30000000480,WALDIR PIRES BITTENCOURT,AP,PSOL,5005,20579244000188
30000000065,WALTER MONTEIRO BENATHAR,AP,PSD,5533,20570299000127
30000000053,WELLINGTON DE SOUZA GOES,AP,SD,7787,20572523000110
30000000005,WODISON LOPES SILVA,AP,PSTU,1600,20545394000170
30000000349,ZILMA CORREA BALIEIRO DOS SANTOS,AP,PSDC,2727,20572377000122
40000000720,ADAMOR SANTANA LIBERAL DE JESUS,AM,PSOL,5012,20564202000173
40000001202,ALCINEIDE PEREIRA DA SILVA,AM,PT,1321,20797339000178
40000000719,ALEXANDRE SIMÕES DE SOUZA,AM,PSOL,5011,20566866000171
40000000349,ALFREDO PEREIRA DO NASCIMENTO,AM,PR,2222,20569652000159
40000000347,ALONSO OLIVEIRA DE SOUZA,AM,PTC,3600,20565128000100
40000000361,ANA CRISTINA DE CARLI,AM,SD,7777,
40000000080,ANA MARIA DOS SANTOS BRITO,AM,PMDB,1522,20561051000108
40000000749,ANDERSON JOSE RAZORI,AM,PRP,4404,20578626000197
40000000084,ANTONIA NIELE DA COSTA SILVA,AM,PRB,1030,
40000000745,ANTONIO DO NASCIMENTO CORDEIRO,AM,PRP,4444,
40000000747,ARMANDO ANDRADE ARAUJO,AM,PRP,4446,
40000000353,ARTHUR VIRGILIO DO CARMO RIBEIRO BISNETO,AM,PSDB,4545,20567668000122
40000000356,ATILA SIDNEY LINS DE ALBUQUERQUE,AM,PSD,5525,20568859000109
40000000713,AUXILIADORA DE SOUZA SANTOS,AM,PSOL,5000,20659742000130
40000000746,BENILDES DOS SANTOS SILVA,AM,PRP,4422,20569852000101
40000000357,CARLOS ALBERTO CAVALCANTE DE SOUZA,AM,PSD,5522,20564125000151
40000000354,CARLOS CRISTIANO FELIX,AM,PROS,9007,
40000000601,CARLOS RENÊ DE SOUZA FERNANDES,AM,PSB,4040,20572623000146
40000001042,CLEISIANE OLIVEIRA DA SILVA,AM,PT do B,7035,20678691000194
40000000093,CRISTIANE AMARAL SALES TELLES,AM,PT,1312,20561507000121
40000000003,DAMIANA AMORIM CABRAL,AM,PSTU,1616,20558013000198
40000000753,DARCY GRAÇA VALERIO DE SOUSA,AM,PRP,4445,20633104000140
40000000874,DARLENE MAQUINÉ DOS SANTOS,AM,PMN,3346,20577959000100
40000000616,DEUSA RAMIRO LOPES,AM,PSB,4022,20571934000190
40000000355,ERIVALDO COUTINHO AGUIAR,AM,PEN,5151,
40000000087,ERONILDO BRAGA BEZERRA,AM,PC do B,6565,20560123000194
40000000723,FERNANDO JOSÉ RODRIGUES LOBATO,AM,PSOL,5077,20564569000197
40000000094,FRANCISCO NAZARENO CORREA NEVES,AM,PT,1300,20560944000120
40000000358,FRANCISCO RITTA BERNARDINO JUNIOR,AM,PSD,5515,
40000000078,GEDEAO TIMOTEO AMORIM,AM,PMDB,1555,20560046000172
40000000750,GILBERTO HILARIO DA SILVA,AM,PRP,4456,20570443000125
40000000344,GILMAR EDUARDO COSTA DO COUTO,AM,PSL,1717,20565525000181
40000000359,GUARACY DE JESUS DIAS REBELO,AM,PSD,5577,20566168000176
40000000086,HISSA NAGIB ABRAHÃO FILHO,AM,PPS,2323,20561739000180
40000000098,INALDO CRUZ PLACIDO,AM,PDT,1222,20561175000185
40000000092,IVONE MARIA DO NASCIMENTO PERRONE,AM,PT,1344,20561683000163
40000000350,JOSE ADALBERTO DA SILVA,AM,PV,4350,20569934000156
40000000090,JOSE DOS SANTOS NASCIMENTO,AM,PT,1313,20561450000160
